省份,year,exponential_decline,local_trend,robust_linear,median_robust_trend,indicator,indicator_code,forecast_method
浙江,2025,201.93575426454828,202.37000000000003,202.67000000000004,202.37000000000003,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
浙江,2026,202.62863737613213,203.40200000000004,204.17000000000004,203.40200000000004,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
浙江,2027,203.2555839418184,204.28952000000004,205.67000000000004,204.28952000000004,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
浙江,2028,203.82286865356048,205.05278720000004,207.17000000000004,205.05278720000004,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
浙江,2029,204.33616908742442,205.70919699200005,208.67000000000004,205.70919699200005,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
浙江,2030,204.80062252667864,206.27370941312003,210.17000000000004,206.27370941312003,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
浙江,2031,205.22087737745133,206.75919009528323,211.67000000000004,206.75919009528323,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
浙江,2032,205.6011396915416,207.1767034819436,213.17000000000004,207.1767034819436,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
浙江,2033,205.9452152619994,207.5357649944715,214.67000000000004,207.5357649944715,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
浙江,2034,206.2565477127817,207.8445578952455,216.17000000000004,207.8445578952455,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
浙江,2035,206.53825296369834,208.11011978991112,217.67000000000004,208.11011978991112,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
海南,2025,223.73843151575858,224.08999999999997,224.39,224.08999999999997,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
海南,2026,224.50612409785793,225.12199999999999,225.89,225.12199999999999,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
海南,2027,225.20076107169007,226.00951999999998,227.39,226.00951999999998,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
海南,2028,225.82929459756465,226.77278719999998,228.89,226.77278719999998,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
海南,2029,226.39801525026604,227.429196992,230.39,227.429196992,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
海南,2030,226.91261497724008,227.99370941311997,231.89,227.99370941311997,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
海南,2031,227.3782440655173,228.47919009528317,233.39,228.47919009528317,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
海南,2032,227.7995626875165,228.89670348194355,234.89,228.89670348194355,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
海南,2033,228.1807875416167,229.25576499447143,236.39,229.25576499447143,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
海南,2034,228.5257340542919,229.56455789524543,237.89,229.56455789524543,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
海南,2035,228.8378545661814,229.83011978991107,239.39,229.83011978991107,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖北,2025,138.55101782121778,138.10122619047613,138.10122619047613,138.10122619047613,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖北,2026,133.339328874319,132.52948071428565,131.6224523809523,132.52948071428565,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖北,2027,128.83414029127465,127.73777960476183,125.14367857142848,127.73777960476183,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖北,2028,124.93967836624542,123.61691665057134,118.66490476190467,123.61691665057134,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖北,2029,121.57315254697471,120.07297450996752,112.18613095238084,120.07297450996752,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖北,2030,118.66299542899718,117.02518426904825,105.707357142857,117.02518426904825,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖北,2031,116.14734133751898,114.40408466185767,99.22858333333319,114.40408466185767,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖北,2032,113.97271115385074,112.14993899967376,92.74980952380938,112.14993899967376,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖北,2033,112.0928754277306,110.21137373019562,86.27103571428555,110.21137373019562,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖北,2034,110.46787160697211,108.54420759844439,79.79226190476172,108.54420759844439,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖北,2035,109.06315449217944,107.11044472513835,73.3134880952379,107.11044472513835,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖南,2025,189.79651858136626,190.71,191.01000000000002,190.71,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖南,2026,189.42238512212384,191.14000000000001,191.81,191.14000000000001,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖南,2027,189.08385516886207,191.5098,192.61,191.5098,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖南,2028,188.77754060002485,191.827828,193.41,191.827828,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖南,2029,188.5003757164514,192.10133208000002,194.21,192.10133208000002,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖南,2030,188.24958655882855,192.33654558880002,195.01000000000002,192.33654558880002,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖南,2031,188.02266314497368,192.538829206368,195.81,192.538829206368,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖南,2032,187.81733434908935,192.71279311747648,196.61,192.71279311747648,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖南,2033,187.63154517157292,192.86240208102978,197.41,192.86240208102978,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖南,2034,187.46343617188992,192.99106578968562,198.21,192.99106578968562,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
湖南,2035,187.31132485866817,193.10171657912963,199.01000000000002,193.10171657912963,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
甘肃,2025,96.7244204512555,94.90333333333331,96.87266666666665,96.7244204512555,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
甘肃,2026,96.05576792188111,92.74759999999996,96.33533333333331,96.05576792188111,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
甘肃,2027,95.40362448227944,90.89366933333329,95.79799999999996,95.40362448227944,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
甘肃,2028,94.76758252157168,89.29928895999996,95.26066666666662,94.76758252157168,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
甘肃,2029,94.14724449282747,87.9281218389333,94.72333333333329,94.14724449282747,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
甘肃,2030,93.54222266458513,86.74891811481595,94.18599999999995,93.54222266458513,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
甘肃,2031,92.95213887850687,85.73480291207504,93.6486666666666,92.95213887850687,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
甘肃,2032,92.37662431301754,84.86266383771786,93.11133333333326,92.37662431301754,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
甘肃,2033,91.8153192527791,84.11262423377067,92.57399999999993,91.8153192527791,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
甘肃,2034,91.26787286385691,83.46759017437611,92.03666666666659,91.26787286385691,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
甘肃,2035,90.73394297443697,82.91286088329677,91.49933333333324,90.73394297443697,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
福建,2025,205.28846798549864,205.70999999999998,206.01,205.70999999999998,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
福建,2026,205.99285494752087,206.742,207.51,206.742,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
福建,2027,206.63021062753526,207.62951999999999,209.01,207.62951999999999,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
福建,2028,207.20691389541005,208.3927872,210.51,208.3927872,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
福建,2029,207.72873659128678,209.049196992,212.01,209.049196992,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
福建,2030,208.20090129209643,209.61370941311998,213.51,209.61370941311998,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
福建,2031,208.62813358086476,210.09919009528318,215.01,210.09919009528318,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
福建,2032,209.0147093419355,210.51670348194355,216.51,210.51670348194355,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
福建,2033,209.364497555458,210.87576499447144,218.01,210.87576499447144,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
福建,2034,209.68099901944115,211.18455789524543,219.51,211.18455789524543,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
福建,2035,209.96738138691623,211.45011978991107,221.01,211.45011978991107,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
西藏,2025,92.59729577152282,93.29,93.59,93.29,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
西藏,2026,92.42292977498292,93.72000000000001,94.39,93.72000000000001,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
西藏,2027,92.26515689688048,94.08980000000001,95.19000000000001,94.08980000000001,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
西藏,2028,92.12239809322217,94.40782800000001,95.99000000000001,94.40782800000001,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
西藏,2029,91.99322458591809,94.68133208,96.79,94.68133208,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
西藏,2030,91.8763435630904,94.9165455888,97.59,94.9165455888,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
西藏,2031,91.77058524017761,95.118829206368,98.39,95.118829206368,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
西藏,2032,91.67489115233738,95.29279311747649,99.19000000000001,95.29279311747649,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
西藏,2033,91.58830356097472,95.44240208102978,99.99000000000001,95.44240208102978,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
西藏,2034,91.50995586837217,95.5710657896856,100.79,95.5710657896856,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
西藏,2035,91.43906394448861,95.68171657912963,101.59,95.68171657912963,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
贵州,2025,137.1199683478515,137.79999999999998,138.1,137.79999999999998,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
贵州,2026,137.5904551651819,138.832,139.6,138.832,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
贵州,2027,138.01616924219508,139.71952,141.1,139.71952,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
贵州,2028,138.40137126846125,140.4827872,142.6,140.4827872,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
贵州,2029,138.74991647533017,141.139196992,144.1,141.139196992,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
贵州,2030,139.06529322038224,141.70370941311998,145.6,141.70370941311998,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
贵州,2031,139.35065790008375,142.18919009528318,147.1,142.18919009528318,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
贵州,2032,139.6088665400635,142.60670348194355,148.6,142.60670348194355,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
贵州,2033,139.84250337917737,142.96576499447144,150.1,142.96576499447144,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
贵州,2034,140.05390673343922,143.27455789524544,151.6,143.27455789524544,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
贵州,2035,140.24519239867368,143.54011978991107,153.1,143.54011978991107,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
辽宁,2025,174.0939095788976,174.71999999999997,175.01999999999998,174.71999999999997,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
辽宁,2026,173.9798182478283,175.14999999999998,175.81999999999996,175.14999999999998,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
辽宁,2027,173.87658414240326,175.51979999999998,176.61999999999998,175.51979999999998,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
辽宁,2028,173.7831740609972,175.83782799999997,177.41999999999996,175.83782799999997,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
辽宁,2029,173.6986531241192,176.11133207999998,178.21999999999997,176.11133207999998,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
辽宁,2030,173.62217541782456,176.34654558879998,179.01999999999998,176.34654558879998,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
辽宁,2031,173.55297552752359,176.54882920636797,179.81999999999996,176.54882920636797,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
辽宁,2032,173.4903608774553,176.72279311747644,180.61999999999998,176.72279311747644,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
辽宁,2033,173.43370479915626,176.87240208102975,181.41999999999996,176.87240208102975,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
辽宁,2034,173.38244025955214,177.00106578968558,182.21999999999997,177.00106578968558,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
辽宁,2035,173.33605418589994,177.1117165791296,183.01999999999998,177.1117165791296,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
重庆,2025,231.87,232.37,232.67000000000002,232.37,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
重庆,2026,231.87,232.8,233.47,232.8,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
重庆,2027,231.87,233.1698,234.27,233.1698,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
重庆,2028,231.87,233.487828,235.07,233.487828,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
重庆,2029,231.87,233.76133208000002,235.87,233.76133208000002,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
重庆,2030,231.87,233.99654558880002,236.67000000000002,233.99654558880002,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
重庆,2031,231.87,234.198829206368,237.47,234.198829206368,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
重庆,2032,231.87,234.37279311747648,238.27,234.37279311747648,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
重庆,2033,231.87,234.52240208102978,239.07,234.52240208102978,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
重庆,2034,231.87,234.65106578968562,239.87,234.65106578968562,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
重庆,2035,231.87,234.76171657912963,240.67000000000002,234.76171657912963,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
陕西,2025,100.73342583709405,101.35,101.64999999999999,101.35,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
陕西,2026,100.62794517252053,101.78,102.44999999999999,101.78,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
陕西,2027,100.5325023203351,102.1498,103.25,102.1498,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
陕西,2028,100.44614205639365,102.467828,104.05,102.467828,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
陕西,2029,100.36800005814797,102.74133207999999,104.85,102.74133207999999,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
陕西,2030,100.29729425421517,102.9765455888,105.64999999999999,102.9765455888,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
陕西,2031,100.23331699714447,103.178829206368,106.44999999999999,103.178829206368,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
陕西,2032,100.1754279810436,103.35279311747648,107.25,103.35279311747648,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
陕西,2033,100.12304783318223,103.50240208102977,108.05,103.50240208102977,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
陕西,2034,100.07565231543501,103.6310657896856,108.85,103.6310657896856,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
陕西,2035,100.03276707753014,103.74171657912962,109.64999999999999,103.74171657912962,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
青海,2025,97.24,97.74,98.03999999999999,97.74,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
青海,2026,97.24,98.17,98.83999999999999,98.17,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
青海,2027,97.24,98.5398,99.64,98.5398,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
青海,2028,97.24,98.857828,100.44,98.857828,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
青海,2029,97.24,99.13133207999999,101.24,99.13133207999999,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
青海,2030,97.24,99.3665455888,102.03999999999999,99.3665455888,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
青海,2031,97.24,99.568829206368,102.83999999999999,99.568829206368,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
青海,2032,97.24,99.74279311747648,103.64,99.74279311747648,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
青海,2033,97.24,99.89240208102977,104.44,99.89240208102977,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
青海,2034,97.24,100.0210657896856,105.24,100.0210657896856,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
青海,2035,97.24,100.13171657912962,106.03999999999999,100.13171657912962,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
黑龙江,2025,145.02609803956312,144.47333333333333,146.10999999999999,145.02609803956312,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
黑龙江,2026,143.82266122707787,142.9368,145.95999999999998,143.82266122707787,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
黑龙江,2027,142.6489373753612,141.61538133333335,145.81,142.6489373753612,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
黑龙江,2028,141.50419286879787,140.47896128000002,145.66,141.50419286879787,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
黑龙江,2029,140.3877122048067,139.50164003413335,145.51,140.3877122048067,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
黑龙江,2030,139.29879754662812,138.66114376268803,145.35999999999999,139.29879754662812,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
黑龙江,2031,138.23676828715358,137.93831696924502,145.20999999999998,138.23676828715358,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
黑龙江,2032,137.20096062352397,137.31668592688408,145.06,137.31668592688408,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
黑龙江,2033,136.1907271422311,136.78208323045362,144.91,136.78208323045362,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
黑龙江,2034,135.2054364144633,136.32232491152345,144.76,136.32232491152345,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
黑龙江,2035,134.24447260144171,135.92693275724352,144.60999999999999,135.92693275724352,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
